state,next_state,distance
659,281,5
660,104,3
661,105,4
662,224,4
663,225,4
664,304,4
665,305,5
666,106,4
667,107,4
668,226,4
669,227,5
670,660,4
671,662,5
672,364,3
673,365,4
674,370,4
675,371,4
676,112,4
677,113,4
678,388,4
679,229,4
680,394,4
681,395,4
682,232,4
683,233,5
684,348,4
685,349,4
686,350,4
687,351,5
688,424,4
689,425,5
690,112,4
691,113,4
692,232,4
693,233,5
694,352,5
695,353,5
696,484,4
697,485,4
698,490,4
699,491,4
700,496,4
701,497,4
702,114,4
703,115,4
704,514,4
705,515,5
706,520,4
707,521,5
708,116,4
709,117,4
710,236,4
711,237,5
712,544,5
713,545,5
714,118,5
715,119,5
716,238,5
717,239,5
718,358,5
719,359,5
